Record,Weight,Date,WID,Wrestler1,Team1,Wrestler2,Team2,VS,Result,difVP,NAPM,NPF,Ride,Escaoe,Reversal,TD,LA,HI,HO,D,LS,COUNTER,THROW,APM,oTD,oLA,oHI,oHO,oD,oLS,Ocounter,oTHROW,oAPM,Laa,Lac,Tda,TDc,OPM,DPM,Ptotal,oLAa,oLAc,oTDa,oTDc,oPtotal,oOPM,oDPM,wResult,oppStrength,Seconds,Hia,Hic,Hoa,Hoc,Da,Dc,Lsa,LSc,Countera,Counterc,Throwa,Throwc,SU,E,R ,Cut,BD,MR,NF2,NF4,S ,TV,RT,oHIa,oHIc,oHOa,oHOc,oDa,oDc,oLSa,oLSc,oCountera,oCounterc,oThrowa,oThrowc,oSU,oE,oR,oCut,oBD,oMR,oNF2,oNF4,oS ,oTV,oRT
2160,149,03/03/18,Dinmore Rider 149,Dinmore,Rider,Lorea,Edinboro,-25.51778741,1,50.98517573,1.214285714,1.33,0.5,1,0,0.166666667,0.333333333,1,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,1.285714286,3,1,6,1,0.928571429,0.571428571,0,6,0,8,0,0,0.857142857,0.428571429,-4.17082636,-3.791660328,420,1,1,2,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1788,149,03/03/18,McCrystal Nebraska 149,McCrystal,Nebraska,Britton,Michigan State,-25.61087272,1,100.1751945,2.785714286,1.4,0,1,0,1,1,1,0,0,0,1,0,4.071428571,0,0,0,0,0,0,0,0,1.285714286,2,2,3,3,2.357142857,0.714285714,0,3,0,3,0,0,0.428571429,0.857142857,-6.461087272,-5.168869817,420,2,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,3,2,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0
2586,197,03/03/18,Dixon Oklahoma 197,Dixon,Oklahoma,Hokit,Fresno State,-25.67237689,0,43.95853668,0.642857143,0.5,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,-0.142857143,2,0,2,0,0.357142857,0.142857143,0,1,0,3,0,1,0.571428571,0.285714286,-2.88866626,-3.209629178,420,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2875,165,03/03/18,Kosoy Columbia 165,Kosoy,Columbia,Schleifer,Princeton,-25.69940476,0,null,-2.5,0.33,1,1,0,0,0,0,0,0,0,0,0,-0.714285714,0.5,0.5,0.666666667,0,0,0,0,0,1.785714286,1,0,3,0,0.285714286,1,2,4,2,4,2,2,2.785714286,0,1509672619,2.128968254,420,1,0,0,0,0,0,0,0,1,0,1,0,6,3,0,0,0,0,0,0,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,2,0,1
2401,157,03/03/18,Moran Oklahoma State 157,Moran,Oklahoma State,Straw,Iowa State,-25.78368655,0,-5.714434375,-2.214285714,0.33,1,0.6,0,0,0,0,0,0,0,0,0,0.428571429,0.444444444,0.333333333,0.25,0.5,0,0,0.666666667,0,2.642857143,3,0,7,0,0.428571429,1,1,6,2,9,4,1,1.642857143,1,11012107535,1.235675039,420,1,0,2,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,1,2,1,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,1,0,1
529,149,11/12/17,Whitesell Maryland 149,Whitesell,Maryland,Barton,Campbell,-25.83333333,0,null,-2,0.33,0,1,0,0,0,0,0,0,0,0,0,11042857143,0.6,0.5,0,0,0,0.666666667,1,0,3.142857143,2,0,2,0,0.285714286,0.857142857,0,4,2,5,3,0,2.285714286,0.857142857,0.75,1,420,1,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,2,2,0,0,0,0,0,2,0,0,0
2404,157,03/03/18,Thomas Oklahoma 157,Thomas,Oklahoma,Lofthouse,Utah Valley,-25.8428506,1,24.22828362,1.831632653,1.33,0.8,1,1,1,1,0,0,0,1,1,0,2.367346939,0,0,0,0,0,0,0,0,0.535714286,1,1,3,3,2.066326531,1.301020408,1,2,0,2,0,0,0.306122449,0.229591837,-5.026461931,-3.350974621,392,0,0,0,0,0,0,1,1,2,2,0,0,1,0,1,0,4,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
383,165,01/21/18,Walsh Rider 165,Walsh,Rider,Hoehn,Edinboro,-25.94372845,1,72.94248276,15071428571,0.93,0.333333333,1.333333333,0,0.4,0,0,0,0,0,1,0,3.357142857,0.5,0.5,0,0,1,0.333333333,0,0,1.785714286,3,0,5,2,1.642857143,1.714285714,0,4,2,4,2,0,1.285714286,0.5,-4.053556519,-3.242845215,420,2,0,1,0,0,0,0,0,2,2,0,0,4,4,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0
1762,141,03/03/18,Weaver Indiana 141,Weaver,Indiana,Stickley,Wisconsin,-25.95035014,0,62.81696429,-1,1.17,1,0,0,0.2,0.25,0.333333333,0,0,0,0,0,11042857143,0.2,0.5,0.5,0,0,0,0,0,2.142857143,4,1,5,1,0.857142857,0.285714286,0,2,1,5,1,0,0.571428571,0.571428571,-1.761701681,-1.957446312,420,3,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1571,133,01/05/18,Santos Michigan State 133,Santos,Michigan State,Glynn,Iowa,-25.99321532,0,null,-2.363636364,0.78,0,0,0,0.142857143,0,0,0,0,0,0.333333333,0,0.92513369,0.285714286,0.25,0,0,1,0,0.5,0,3.288770053,4,0,7,1,11022994652,0.802139037,1,4,1,7,2,0,2.245989305,1.042780749,0.289567357,11058269429,374,3,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,1,1,0,0,2,1,1,0,1,2,0,0,2,0,1,1,0,0,0
492,149,11/17/17,Marko Minnesota 149,Marko,Minnesota,Carlson,South Dakota State,-25.99798961,1,null,0.071428571,0.38,0,3,0,0,0,0,0,0,0,0,0,1.214285714,0,0,0,0,0,0,0,0,11042857143,3,0,4,0,0.428571429,0.785714286,0,5,0,5,0,0,0.714285714,0.428571429,-2.626584676,-2.38780425,420,0,0,1,0,0,0,2,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2335,141,03/03/18,Polkowske Northern Colorado 141,Polkowske,Northern Colorado,Monserrat,West Virginia,-26.28711735,0,-53.65509368,-2.142857143,0.43,0,0.25,0,0,0,0,0,0,0,0,0,0.142857143,0.285714286,0.25,0.25,0,0,0,0.333333333,0,2.285714286,3,0,7,0,0.428571429,0.714285714,1,4,1,7,2,1,1.285714286,1,0.738635204,0.984846939,420,0,0,1,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,6,0,0,0,1,0,1
2682,133,03/03/18,Ghione Pennsylvania 133,Ghione,Pennsylvania,Campbell,Bucknell,-26.31928571,0,null,-1.428571429,0,0,2,0,0,0,0,0,0,0,0,0,-1.214285714,0,0,0,0,0,0,0,0,0.214285714,0,0,3,0,0,0.785714286,2,4,0,5,0,1,0.571428571,0.642857143,0.225214286,0.250238095,420,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0
1843,157,03/03/18,Parriott Purdue 157,Parriott,Purdue,Danishek,Indiana,-26.35469867,1,125.632209,8.181818182,1.5,1,0,0,1,0,0,0,0,0,0,1,9.545454545,0,0,0,0,0,0,0,0,1.363636364,0,0,1,1,9.545454545,0,0,1,0,1,0,0,1.363636364,0,-14.90819714,-8.518969794,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,184,02/04/18,Sliga Northwestern 184,Sliga,Northwestern,Bowman,Iowa,-26.37851992,0,-25.04486946,-2.285714286,0.43,0,0.2,0,0,0,0,0,0,0,0,0,1.285714286,0.5,0.75,0.666666667,0,1,0,0,0,3.571428571,3,0,6,0,0.428571429,0.857142857,0,4,3,6,3,0,2,0.571428571,0.953984743,1.271979657,420,3,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,4,4,0,0,0,0,1
279,165,01/28/18,Wanzek Minnesota 165,Wanzek,Minnesota,Sepke,Northwestern,-26.42240358,1,81.00268894,1.714285714,1.5,0,1,0,0.5,0.5,0,1,0,0.5,0,0,3,0,0,0,0,0,0,0,0,1.285714286,4,2,4,2,2.785714286,0.214285714,0,4,0,4,0,0,0.571428571,0.714285714,-5.213668929,-4.170935143,420,1,0,1,1,0,0,2,1,0,0,0,0,1,1,0,0,6,1,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
950,184,11/04/17,Fagg-Daves Rider 184,Fagg-Daves,Rider,Martin,Ohio State,-26.45690267,0,null,-5.131578947,0.5,1,0,0,0,0,0,0,0,0,0,0,1.315789474,0.6,0.666666667,0,0,0,0.666666667,0,1,6.447368421,3,0,4,0,1.052631579,0.263157895,0,3,2,5,3,0,6.184210526,0.263157895,5.051678154,10.10335631,228,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,0,0,1,5,1,1,2,0,0,0
2138,133,03/03/18,Fehlman Lock Haven 133,Fehlman,Lock Haven,Myers,Edinboro,-26.51884212,0,null,-2.777777778,0.5,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.5,0.5,0,0,0,0,0,3.444444444,2,0,3,0,0.444444444,0.222222222,0,2,1,3,1,0,3.222222222,0.222222222,15014782455,6.059129819,270,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0
2902,165,03/03/18,Stamm Hofstra 165,Stamm,Hofstra,Viruet,Brown,-26.55698097,0,null,-2.5,0.38,0,0.5,0,0,0,0,0,0,0,0,0,-0.857142857,0.166666667,0.2,0,0,0.5,0,0,0,1.642857143,3,0,5,0,0.428571429,0.714285714,2,5,1,6,1,1,1.357142857,0.285714286,1.406801903,15063113226,420,1,0,2,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,2,0,0,1,0,1,0,2,1,1,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,1
1798,149,03/03/18,Raya Indiana 149,Raya,Indiana,Nash,Purdue,-26.60679303,0,-27.26126732,-0.5,0.53,0,0.5,0,0,0,0,0,0,0,0,0,1.857142857,0.076923077,0.125,0.25,0,0,0,0,0,2.357142857,10,0,12,0,1.428571429,0.428571429,0,8,1,13,1,0,1.642857143,0.714285714,-1.923837197,-2.137596886,420,1,0,7,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2757,141,03/03/18,Vespa Hofstra 141,Vespa,Hofstra,Jaffe,Harvard,-26.72619048,0,null,-3.443877551,0.5,0,0.2,0.2,0,0,0,0,0,0,0,0,0.68877551,1,1,1,0,1,0,1,0,4.132653061,2,0,2,0,0.382653061,0.306122449,0,2,2,4,4,0,2.908163265,1.224489796,2.493197279,4.986394558,392,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,0,2,0,0,6,0,1,2,0,0,0
1124,197,02/11/18,Beazley Michigan 197,Beazley,Michigan,Moore,Ohio State,-26.76477189,0,-29.16706367,-4.571428571,0.31,0,0.5,0,0,0,0,0,0,0,0,0,1.428571429,0.615384615,0.666666667,0.5,0,0.833333333,0,0.5,0,6,4,0,6,0,0.571428571,0.857142857,0,9,6,13,8,0,3.571428571,1.428571429,5.059786547,6.746382062,420,2,0,0,0,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,1,0,6,5,0,0,4,2,0,0,0,0,1,2,6,0,0,0,0,0,1
2229,285,03/03/18,Cahill Clarion 285,Cahill,Clarion,Miller,Edinboro,-26.79373937,0,-66.13943713,-3.142857143,0.33,0,0,0,0,0,0,0,0,0,0,0,0.285714286,1,1,0,1,0,0,1,0,3.428571429,1,0,2,0,0.142857143,0.142857143,0,2,2,3,3,0,1.857142857,0.571428571,2.558721301,3.411628401,420,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,6,0,0,1,0,0,1
2733,141,03/03/18,D'Arcy Princeton 141,D'Arcy,Princeton,Diakomihalis,Cornell,-27.1856302,0,-97.0438942,-5.572490706,0.6,0,0.444444444,0,0,0,0,0,0,0,0,0,0.115241636,0.8,0.5,0,0,0,1,1,0,5.687732342,3,0,3,0,0.669144981,0.446096654,1,2,1,5,4,0,3.234200743,2.453531599,5.082923969,10.16584794,269,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,3,0,0,0,0,1,1,4,0,0,2,0,0,0
1506,157,02/02/18,Berger Nebraska 157,Berger,Nebraska,Pantaleo,Michigan,-27.19752824,0,-43.7182428,-4.5,0.11,1,0.75,0,0,0,0,0,0,0,0,0,-2.285714286,0.333333333,0.375,0,0,0.5,1,0,0,2.214285714,1,0,2,0,0.142857143,0.571428571,3,8,3,9,3,0,2.071428571,0.142857143,5.780247176,6.422496862,420,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,0,1,0,2,0,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2456,165,03/03/18,Peterson South Dakota State 165,Peterson,South Dakota State,Torres,Northern Colorado,-27.20660325,0,66.3691896,-0.357142857,1.28,0.333333333,0.666666667,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,2,0.25,1,0,0,1,0,0,1,2.357142857,7,2,7,2,1.714285714,0.285714286,0,1,1,8,2,0,1.214285714,11042857143,-2.462723817,-2.736359797,420,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,1,1,0,2,0,0,1,0,1,0,0,0,0
2223,285,03/03/18,Kelly Cleveland State 285,Kelly,Cleveland State,Cahill,Clarion,-27.29022556,0,null,0.142857143,1.07,0,0.666666667,0,0.4,0.25,0,0,0.25,0,1,0,0.714285714,0.666666667,0.666666667,0,1,1,0,0,0,0.571428571,4,1,5,2,1,0.714285714,1,3,2,3,2,1,11042857143,0.428571429,-2.882083781,-3.202315312,420,0,0,0,0,4,1,0,0,1,1,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0
2303,133,03/03/18,Lloren Utah Valley 133,Lloren,Utah Valley,Sykora,North Dakota State,-27.35213769,0,-43.73462622,-4.27638191,1,0.333333333,0,0,0.5,0.5,0,1,0,0,0,0,1.206030151,1,1,0,0,0,1,1,0,5.48241206,2,1,2,1,1.206030151,0,0,1,1,2,2,1,5.27638191,1.206030151,15041168141,3.082336282,199,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,5,0,0,3,1,0,0
267,285,02/02/18,Wagner Air Force 285,Wagner,Air Force,Ngati,Wisconsin,-27.43197279,0,null,-2.244897959,0.67,0,1,0,0,0,0,0,0,0,0,0,1.428571429,1,1,0,0,0,1,0,0,3.673469388,2,0,2,0,0.816326531,0.612244898,0,1,1,1,1,0,3.06122449,0.612244898,0.25,1,147,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
571,157,12/17/17,Nolf Penn State 157,Nolf,Penn State,Danishek,Indiana,-27.73365679,1,204.3074716,9.101123596,1.33,0,0,0,1,1,0,0,0,1,1,0,10.4494382,0,0,0,0,0,0,0,0,1.348314607,1,1,2,2,8.426966292,2.02247191,0,2,0,2,0,0,1.348314607,0,-14.90819714,-8.518969794,89,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,149,11/12/17,Raines George Mason 149,Raines,George Mason,Whitesell,Maryland,-27.76623377,0,null,-1.642857143,0.5,0,0.5,0,0,0,0,0,0,0,0,0,1.428571429,0.4,0.4,0,0.333333333,0,0.5,0,0,3.071428571,5,0,5,0,0.785714286,0.642857143,0,5,2,5,2,0,1.714285714,1.357142857,-0.312337662,-0.347041847,420,1,0,1,0,0,0,3,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,1,1,4,1,5,0,0,0,0,0,0
2860,157,03/03/18,D'Angelo Princeton 157,D'Angelo,Princeton,Weiland,Army,-27.80021322,1,64.70760156,0.214285714,1.47,0,0.666666667,0,0.076923077,0,0,0,0,0,0,1,2.428571429,0,0,0,0,0,0,0,0,2.214285714,6,0,13,1,1.285714286,11042857143,0,8,0,10,0,0,1.357142857,0.857142857,-3.094307036,-2.813006397,420,1,0,0,0,0,0,5,0,6,0,1,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,3,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0
176,285,02/04/18,Jensen Nebraska 285,Jensen,Nebraska,Rebottaro,Michigan State,-27.86592443,1,51.91939326,1,1.5,1,3,0,0.25,0.25,0.5,0,0,0,0,0,1.642857143,0,0,0,0,0,0,0,0,0.642857143,4,1,4,1,0.928571429,0.714285714,0,3,0,3,0,0,0.5,0.142857143,-4.358021014,-3.961837286,420,2,1,0,0,1,0,1,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
2582,197,03/03/18,Hokit Fresno State 197,Hokit,Fresno State,Holschlag,Northern Iowa,-27.88200659,0,-4.290887628,-0.285714286,1,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0.571428571,2,0,2,0,0.285714286,0,0,0,0,3,0,0,0,0.571428571,-2.502486373,-2.780540415,420,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1300,285,02/17/18,Koelling Mizzouri 285,Koelling,Mizzouri,Isey,Northern Iowa,-27.9047619,0,null,-2.214285714,0.33,0,0.666666667,0,0,0,0,0,0,0,0,0,0.714285714,0.75,1,1,1,0,0,0.5,0,2.928571429,1,0,2,0,0.142857143,0.571428571,0,2,2,4,3,0,1.214285714,0.714285714,0.9,1,420,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,1,2,2,0,0,0,0,1
1992,184,03/03/18,Robertson Wisconsin 184,Robertson,Wisconsin,Martin,Ohio State,-28.05464703,0,-60.95911966,-5.714285714,0.63,0.5,0.25,0,0.125,0,0,0,0,0,0.5,0,0.571428571,0.7,0.5,0,0,1,0.5,0.75,1,6.285714286,6,0,8,1,0.857142857,0.714285714,1,4,2,10,7,0,3.571428571,1.714285714,5.051678154,10.10335631,420,4,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,1,4,3,2,2,0,0,1,5,5,0,1,1,0,0,1
811,165,01/26/18,Campbell Ohio State 165,Campbell,Ohio State,Hiles,Michigan State,-28.06497105,0,92.21444274,-3.642857143,1.5,1,0,0,0.2,0,0,0,0,0,1,0,-2.928571429,0,0,0,0,0,0,0,0,0.714285714,4,0,5,1,0.642857143,0.428571429,4,3,0,4,0,0,0.428571429,0.285714286,-1.245272615,-4.98109046,420,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3031,197,03/03/18,Reese Bucknell 197,Reese,Bucknell,Kasunic,American,-28.14646065,0,null,-3.451327434,1,0,0,0,0,0,0,0,0,0,0,0,0.530973451,1,0,0,0,0,0,1,0,3.982300885,1,0,1,0,0.530973451,0,0,0,0,1,1,0,2.389380531,15092920354,0.636681369,2.546725474,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
578,197,12/17/17,Irick Indiana 197,Irick,Indiana,Cassar,Penn State,-28.19202098,0,null,-5,0.44,0,0.5,0,0,0,0,0,0,0,0,0,0,0.875,0.8,0,0.5,1,0,1,0,5,4,0,4,0,0.571428571,0.428571429,1,5,4,8,7,0,2.571428571,1.428571429,4.95857568,6.61143424,420,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,3,3,0,0,3,3,0,0,0,1,0,2,8,0,0,0,0,0,1
1245,125,02/18/18,Williams Fresno State 125,Williams,Fresno State,Piccininni,Oklahoma State,-28.38214286,0,-37.55130395,-4.428571429,0.89,0,0,0,0.166666667,0.2,0.5,0,0,0,0,0,-0.785714286,0.25,0.25,0.5,0,0,0,0.25,0,3.642857143,5,1,6,1,1,0.214285714,2,4,1,8,2,0,2.5,11042857143,2.082420635,4.16484127,420,2,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,1,0,4,1,0,0,0,2,0,0,7,0,0,2,0,0,0
1276,184,02/18/18,Ellingwood Central Michigan 184,Ellingwood,Central Michigan,Abounader,Michigan,-28.42613636,0,null,-5,0.2,0,0,0,0,0,0,0,0,0,0,0,-0.571428571,0.444444444,0.375,0.333333333,0,0,1,1,0,4.428571429,1,0,2,0,0.357142857,0.071428571,1,8,3,9,4,0,2.785714286,0.642857143,6.157386364,8.209848485,420,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,6,2,1,0,0,0,1,1,1,1,0,0,1,1,0,2,4,1,1,0,0,0,1
124,133,02/10/18,Lloren Utah Valley 133,Lloren,Utah Valley,Jiminez,Air Force,-28.4303956,0,-31.30036557,-2.714285714,0.44,0,0.5,0,0,0,0,0,0,0,0,0,1.357142857,0.5,0.25,0,0,1,0,1,1,4.071428571,4,0,4,0,0.571428571,0.785714286,0,4,1,6,3,0,2.428571429,0.642857143,1.379182663,1.838910217,420,0,0,3,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,4,4,0,1,0,0,1
2792,149,03/03/18,Sprague American 149,Sprague,American,Schuyler,Lehigh,-28.4505553,0,34.31637663,-1.285714286,0.4,0,0.5,0,0,0,0,0,0,0,0,0,1,0.111111111,0.2,0,0,0,0.25,0,0,2.285714286,4,0,6,0,0.571428571,0.428571429,0,5,1,9,1,0,1.714285714,0.571428571,-0.787912672,-0.875458525,420,0,0,3,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0
515,165,11/12/17,May George Mason 165,May,George Mason,Gerish,Maryland,-28.5,0,null,-3.214285714,0.83,0.5,1,0,0.25,0.25,0,1,0,0,0,0,-0.357142857,0.5,0.5,0,0,1,0.5,0,0,2.857142857,4,1,4,1,1,0.642857143,2,4,2,4,2,0,2.642857143,0.214285714,0.9,1,420,0,0,1,1,0,0,3,0,0,0,0,0,3,3,0,0,2,0,0,0,2,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,5,0,0,2,0,0,0
363,165,01/21/18,Morrissey Purdue 165,Morrissey,Purdue,Martinez,Illinois,-28.57276908,0,-134.2432921,-4.701492537,0.33,1,0.363636364,0,0,0,0,0,0,0,0,0,11019402985,0.833333333,0.75,0.5,0,1,1,1,0,5.820895522,2,0,2,0,0.447761194,0.671641791,0,4,3,6,5,0,4.47761194,1.343283582,4.978543987,9.957087974,268,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,2,2,0,0,0,0,0,0,4,0,0,2,0,0,0
1639,174,11/17/17,Riojas Illinois 174,Riojas,Illinois,Kincaid,Fresno State,-28.60197637,1,6.338990582,0.807692308,1.4,0.2,0.666666667,0,0.4,0.5,0,0,1,1,0,0,3.346153846,0,0,0,0,0,0,0,0,2.538461538,4,2,5,2,2.884615385,0.461538462,0,6,0,7,0,0,150,1.038461538,-3.990966867,-2.280552496,260,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
2320,141,03/03/18,Polkowske Northern Colorado 141,Polkowske,Northern Colorado,Findlay,Utah Valley,-28.6134579,0,-71.87783886,-3.428571429,0.43,1,0.8,0,0,0,0,0,0,0,0,0,0.428571429,0.571428571,0.75,0.75,0,0,0,0.333333333,0,3.857142857,3,0,6,0,0.428571429,1,1,4,3,7,4,0,2.142857143,0.714285714,2.526409312,2.807121457,420,1,0,0,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,2,0,0,0,1
243,174,02/11/18,Riojas Illinois 174,Riojas,Illinois,Christensen,Wisconsin,-28.61888221,0,-25.10456156,-3.357142857,0.95,0,0.666666667,0,0.333333333,0.2,0.5,0,0,0,1,0,2.142857143,0.25,0,0,0,0,0,1,0,5.5,5,1,6,2,11042857143,1,0,6,0,8,2,0,2.714285714,1.785714286,0.647852039,0.863802718,420,2,1,2,0,0,0,1,0,1,1,0,0,4,2,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,2,0,2,2,0,0,3,3,1,1,7,2,0,2,0,0,1
453,157,01/05/18,Moy Cal Poly 157,Moy,Cal Poly,Gaxiola,Fresno State,-28.86091832,0,null,-1.928571429,0.68,0,0.75,0,0.25,0.333333333,1,0,0,0,0,0,15071428571,0.6,0.5,0,0,0,0.666666667,1,0,3.5,3,1,4,1,0.714285714,0.857142857,0,4,2,5,3,0,2.642857143,0.857142857,-0.337622444,-0.450163259,420,1,1,0,0,0,0,2,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,2,2,0,0,0,1,1,2,0,0,0
